Locus,Total_Depth,Average_Depth_sample,Depth_for_NA05162
X:31854872,0,0.00,0
X:31854873,0,0.00,0
X:31854874,0,0.00,0
X:31854875,0,0.00,0
X:31854876,0,0.00,0
X:31854877,0,0.00,0
X:31854878,0,0.00,0
X:31854879,0,0.00,0
X:31854880,0,0.00,0
X:31854881,0,0.00,0
X:31854882,0,0.00,0
X:31854883,0,0.00,0
X:31854884,0,0.00,0
X:31854885,0,0.00,0
X:31854886,0,0.00,0
X:31854887,0,0.00,0
X:31854888,0,0.00,0
X:31854889,0,0.00,0
X:31854890,0,0.00,0
X:31854891,0,0.00,0
X:31854892,0,0.00,0
X:31854893,0,0.00,0
X:31854894,0,0.00,0
X:31854895,0,0.00,0
X:31854896,0,0.00,0
X:31854897,0,0.00,0
X:31854898,0,0.00,0
X:31854899,0,0.00,0
X:31854900,0,0.00,0
X:31854901,0,0.00,0
X:31854902,0,0.00,0
X:31854903,0,0.00,0
X:31854904,0,0.00,0
X:31854905,0,0.00,0
X:31854906,0,0.00,0
X:31854907,0,0.00,0
X:31854908,0,0.00,0
X:31854909,0,0.00,0
X:31854910,0,0.00,0
X:31854911,0,0.00,0
X:31854912,0,0.00,0
X:31854913,0,0.00,0
X:31854914,0,0.00,0
X:31854915,0,0.00,0
X:31854916,0,0.00,0
X:31854917,0,0.00,0
X:31854918,0,0.00,0
X:31854919,0,0.00,0
X:31854920,0,0.00,0
X:31854921,0,0.00,0
X:31854922,0,0.00,0
X:31854923,0,0.00,0
X:31854924,0,0.00,0
X:31854925,0,0.00,0
X:31854926,0,0.00,0
X:31854927,0,0.00,0
X:31854928,0,0.00,0
X:31854929,0,0.00,0
X:31854930,0,0.00,0
X:31854931,0,0.00,0
X:31854932,0,0.00,0
X:31854933,0,0.00,0
X:31854934,0,0.00,0
X:31854935,0,0.00,0
X:31854936,0,0.00,0
X:31893304,0,0.00,0
X:31893305,0,0.00,0
X:31893306,0,0.00,0
X:31893307,0,0.00,0
X:31893308,0,0.00,0
X:31893309,0,0.00,0
X:31893310,0,0.00,0
X:31893311,0,0.00,0
X:31893312,0,0.00,0
X:31893313,0,0.00,0
X:31893314,0,0.00,0
X:31893315,0,0.00,0
X:31893316,0,0.00,0
X:31893317,0,0.00,0
X:31893318,0,0.00,0
X:31893319,0,0.00,0
X:31893320,0,0.00,0
X:31893321,0,0.00,0
X:31893322,0,0.00,0
X:31893323,0,0.00,0
X:31893324,0,0.00,0
X:31893325,0,0.00,0
X:31893326,0,0.00,0
X:31893327,0,0.00,0
X:31893328,0,0.00,0
X:31893329,0,0.00,0
X:31893330,0,0.00,0
X:31893331,0,0.00,0
X:31893332,0,0.00,0
X:31893333,0,0.00,0
X:31893334,0,0.00,0
X:31893335,0,0.00,0
X:31893336,0,0.00,0
X:31893337,0,0.00,0
X:31893338,0,0.00,0
X:31893339,0,0.00,0
X:31893340,0,0.00,0
X:31893341,0,0.00,0
X:31893342,0,0.00,0
X:31893343,0,0.00,0
X:31893344,0,0.00,0
X:31893345,0,0.00,0
X:31893346,0,0.00,0
X:31893347,0,0.00,0
X:31893348,0,0.00,0
X:31893349,0,0.00,0
X:31893350,0,0.00,0
X:31893351,0,0.00,0
X:31893352,0,0.00,0
X:31893353,0,0.00,0
X:31893354,0,0.00,0
X:31893355,0,0.00,0
X:31893356,0,0.00,0
X:31893357,0,0.00,0
X:31893358,0,0.00,0
X:31893359,0,0.00,0
X:31893360,0,0.00,0
X:31893361,0,0.00,0
X:31893362,0,0.00,0
X:31893363,0,0.00,0
X:31893364,0,0.00,0
X:31893365,0,0.00,0
X:31893366,0,0.00,0
X:31893367,0,0.00,0
X:31893368,0,0.00,0
X:31893369,0,0.00,0
X:31893370,0,0.00,0
X:31893371,0,0.00,0
X:31893372,0,0.00,0
X:31893373,0,0.00,0
X:31893374,0,0.00,0
X:31893375,0,0.00,0
X:31893376,0,0.00,0
X:31893377,0,0.00,0
X:31893378,0,0.00,0
X:31893379,0,0.00,0
X:31893380,0,0.00,0
X:31893381,0,0.00,0
X:31893382,0,0.00,0
X:31893383,0,0.00,0
X:31893384,0,0.00,0
X:31893385,0,0.00,0
X:31893386,0,0.00,0
X:31893387,0,0.00,0
X:31893388,0,0.00,0
X:31893389,0,0.00,0
X:31893390,0,0.00,0
X:31893391,0,0.00,0
X:31893392,0,0.00,0
X:31893393,0,0.00,0
X:31893394,0,0.00,0
X:31893395,0,0.00,0
X:31893396,0,0.00,0
X:31893397,0,0.00,0
X:31893398,0,0.00,0
X:31893399,0,0.00,0
X:31893400,0,0.00,0
X:31893401,0,0.00,0
X:31893402,0,0.00,0
X:31893403,0,0.00,0
X:31893404,0,0.00,0
X:31893405,0,0.00,0
X:31893406,0,0.00,0
X:31893407,0,0.00,0
X:31893408,0,0.00,0
X:31893409,0,0.00,0
X:31893410,0,0.00,0
X:31893411,0,0.00,0
X:31893412,0,0.00,0
X:31893413,0,0.00,0
X:31893414,0,0.00,0
X:31893415,0,0.00,0
X:31893416,0,0.00,0
X:31893417,0,0.00,0
X:31893418,0,0.00,0
X:31893419,0,0.00,0
X:31893420,0,0.00,0
X:31893421,0,0.00,0
X:31893422,0,0.00,0
X:31893423,0,0.00,0
X:31893424,0,0.00,0
X:31893425,0,0.00,0
X:31893426,0,0.00,0
X:31893427,0,0.00,0
X:31893428,0,0.00,0
X:31893429,0,0.00,0
X:31893430,0,0.00,0
X:31893431,0,0.00,0
X:31893432,0,0.00,0
X:31893433,0,0.00,0
X:31893434,0,0.00,0
X:31893435,0,0.00,0
X:31893436,0,0.00,0
X:31893437,0,0.00,0
X:31893438,0,0.00,0
X:31893439,0,0.00,0
X:31893440,0,0.00,0
X:31893441,0,0.00,0
X:31893442,0,0.00,0
X:31893443,0,0.00,0
X:31893444,0,0.00,0
X:31893445,0,0.00,0
X:31893446,0,0.00,0
X:31893447,0,0.00,0
X:31893448,0,0.00,0
X:31893449,0,0.00,0
X:31893450,0,0.00,0
X:31893451,0,0.00,0
X:31893452,0,0.00,0
X:31893453,0,0.00,0
X:31893454,0,0.00,0
X:31893455,0,0.00,0
X:31893456,0,0.00,0
X:31893457,0,0.00,0
X:31893458,0,0.00,0
X:31893459,0,0.00,0
X:31893460,0,0.00,0
X:31893461,0,0.00,0
X:31893462,0,0.00,0
X:31893463,0,0.00,0
X:31893464,0,0.00,0
X:31893465,0,0.00,0
X:31893466,0,0.00,0
X:31893467,0,0.00,0
X:31893468,0,0.00,0
X:31893469,0,0.00,0
X:31893470,0,0.00,0
X:31893471,0,0.00,0
X:31893472,0,0.00,0
X:31893473,0,0.00,0
X:31893474,0,0.00,0
X:31893475,0,0.00,0
X:31893476,0,0.00,0
X:31893477,0,0.00,0
X:31893478,0,0.00,0
X:31893479,0,0.00,0
X:31893480,0,0.00,0
X:31893481,0,0.00,0
X:31893482,0,0.00,0
X:31893483,0,0.00,0
X:31893484,0,0.00,0
X:31893485,0,0.00,0
X:31893486,0,0.00,0
X:31893487,0,0.00,0
X:31893488,0,0.00,0
X:31893489,0,0.00,0
X:31893490,0,0.00,0
X:31947712,0,0.00,0
X:31947713,0,0.00,0
X:31947714,0,0.00,0
X:31947715,0,0.00,0
X:31947716,0,0.00,0
X:31947717,0,0.00,0
X:31947718,0,0.00,0
X:31947719,0,0.00,0
X:31947720,0,0.00,0
X:31947721,0,0.00,0
X:31947722,0,0.00,0
X:31947723,0,0.00,0
X:31947724,0,0.00,0
X:31947725,0,0.00,0
X:31947726,0,0.00,0
X:31947727,0,0.00,0
X:31947728,0,0.00,0
X:31947729,0,0.00,0
X:31947730,0,0.00,0
X:31947731,0,0.00,0
X:31947732,0,0.00,0
X:31947733,0,0.00,0
X:31947734,0,0.00,0
X:31947735,0,0.00,0
X:31947736,0,0.00,0
X:31947737,0,0.00,0
X:31947738,0,0.00,0
X:31947739,0,0.00,0
X:31947740,0,0.00,0
X:31947741,0,0.00,0
X:31947742,0,0.00,0
X:31947743,0,0.00,0
X:31947744,0,0.00,0
X:31947745,0,0.00,0
X:31947746,0,0.00,0
X:31947747,0,0.00,0
X:31947748,0,0.00,0
X:31947749,0,0.00,0
X:31947750,0,0.00,0
X:31947751,0,0.00,0
X:31947752,0,0.00,0
X:31947753,0,0.00,0
X:31947754,0,0.00,0
X:31947755,0,0.00,0
X:31947756,0,0.00,0
X:31947757,0,0.00,0
X:31947758,0,0.00,0
X:31947759,0,0.00,0
X:31947760,0,0.00,0
X:31947761,0,0.00,0
X:31947762,0,0.00,0
X:31947763,0,0.00,0
X:31947764,0,0.00,0
X:31947765,0,0.00,0
X:31947766,0,0.00,0
X:31947767,0,0.00,0
X:31947768,0,0.00,0
X:31947769,0,0.00,0
X:31947770,0,0.00,0
X:31947771,0,0.00,0
X:31947772,0,0.00,0
X:31947773,0,0.00,0
X:31947774,0,0.00,0
X:31947775,0,0.00,0
X:31947776,0,0.00,0
X:31947777,0,0.00,0
X:31947778,0,0.00,0
X:31947779,0,0.00,0
X:31947780,0,0.00,0
X:31947781,0,0.00,0
X:31947782,0,0.00,0
X:31947783,0,0.00,0
X:31947784,0,0.00,0
X:31947785,0,0.00,0
X:31947786,0,0.00,0
X:31947787,0,0.00,0
X:31947788,0,0.00,0
X:31947789,0,0.00,0
X:31947790,0,0.00,0
X:31947791,0,0.00,0
X:31947792,0,0.00,0
X:31947793,0,0.00,0
X:31947794,0,0.00,0
X:31947795,0,0.00,0
X:31947796,0,0.00,0
X:31947797,0,0.00,0
X:31947798,0,0.00,0
X:31947799,0,0.00,0
X:31947800,0,0.00,0
X:31947801,0,0.00,0
X:31947802,0,0.00,0
X:31947803,0,0.00,0
X:31947804,0,0.00,0
X:31947805,0,0.00,0
X:31947806,0,0.00,0
X:31947807,0,0.00,0
X:31947808,0,0.00,0
X:31947809,0,0.00,0
X:31947810,0,0.00,0
X:31947811,0,0.00,0
X:31947812,0,0.00,0
X:31947813,0,0.00,0
X:31947814,0,0.00,0
X:31947815,0,0.00,0
X:31947816,0,0.00,0
X:31947817,0,0.00,0
X:31947818,0,0.00,0
X:31947819,0,0.00,0
X:31947820,0,0.00,0
X:31947821,0,0.00,0
X:31947822,0,0.00,0
X:31947823,0,0.00,0
X:31947824,0,0.00,0
X:31947825,0,0.00,0
X:31947826,0,0.00,0
X:31947827,0,0.00,0
X:31947828,0,0.00,0
X:31947829,0,0.00,0
X:31947830,0,0.00,0
X:31947831,0,0.00,0
X:31947832,0,0.00,0
X:31947833,0,0.00,0
X:31947834,0,0.00,0
X:31947835,0,0.00,0
X:31947836,0,0.00,0
X:31947837,0,0.00,0
X:31947838,0,0.00,0
X:31947839,0,0.00,0
X:31947840,0,0.00,0
X:31947841,0,0.00,0
X:31947842,0,0.00,0
X:31947843,0,0.00,0
X:31947844,0,0.00,0
X:31947845,0,0.00,0
X:31947846,0,0.00,0
X:31947847,0,0.00,0
X:31947848,0,0.00,0
X:31947849,0,0.00,0
X:31947850,0,0.00,0
X:31947851,0,0.00,0
X:31947852,0,0.00,0
X:31947853,0,0.00,0
X:31947854,0,0.00,0
X:31947855,0,0.00,0
X:31947856,0,0.00,0
X:31947857,0,0.00,0
X:31947858,0,0.00,0
X:31947859,0,0.00,0
X:31947860,0,0.00,0
X:31947861,0,0.00,0
X:31947862,0,0.00,0
X:31950196,0,0.00,0
X:31950197,0,0.00,0
X:31950198,0,0.00,0
X:31950199,0,0.00,0
X:31950200,0,0.00,0
X:31950201,0,0.00,0
X:31950202,0,0.00,0
X:31950203,0,0.00,0
X:31950204,0,0.00,0
X:31950205,0,0.00,0
X:31950206,0,0.00,0
X:31950207,0,0.00,0
X:31950208,0,0.00,0
X:31950209,0,0.00,0
X:31950210,0,0.00,0
X:31950211,0,0.00,0
X:31950212,0,0.00,0
X:31950213,0,0.00,0
X:31950214,0,0.00,0
X:31950215,0,0.00,0
X:31950216,0,0.00,0
X:31950217,0,0.00,0
X:31950218,0,0.00,0
X:31950219,0,0.00,0
X:31950220,0,0.00,0
X:31950221,0,0.00,0
X:31950222,0,0.00,0
X:31950223,0,0.00,0
X:31950224,0,0.00,0
X:31950225,0,0.00,0
X:31950226,0,0.00,0
X:31950227,0,0.00,0
X:31950228,0,0.00,0
X:31950229,0,0.00,0
X:31950230,0,0.00,0
X:31950231,0,0.00,0
X:31950232,0,0.00,0
X:31950233,0,0.00,0
X:31950234,0,0.00,0
X:31950235,0,0.00,0
X:31950236,0,0.00,0
X:31950237,0,0.00,0
X:31950238,0,0.00,0
X:31950239,0,0.00,0
X:31950240,0,0.00,0
X:31950241,0,0.00,0
X:31950242,0,0.00,0
X:31950243,0,0.00,0
X:31950244,0,0.00,0
X:31950245,0,0.00,0
X:31950246,0,0.00,0
X:31950247,0,0.00,0
X:31950248,0,0.00,0
X:31950249,0,0.00,0
X:31950250,0,0.00,0
X:31950251,0,0.00,0
X:31950252,0,0.00,0
X:31950253,0,0.00,0
X:31950254,0,0.00,0
X:31950255,0,0.00,0
X:31950256,0,0.00,0
X:31950257,0,0.00,0
X:31950258,0,0.00,0
X:31950259,0,0.00,0
X:31950260,0,0.00,0
X:31950261,0,0.00,0
X:31950262,0,0.00,0
X:31950263,0,0.00,0
X:31950264,0,0.00,0
X:31950265,0,0.00,0
X:31950266,0,0.00,0
X:31950267,0,0.00,0
X:31950268,0,0.00,0
X:31950269,0,0.00,0
X:31950270,0,0.00,0
X:31950271,0,0.00,0
X:31950272,0,0.00,0
X:31950273,0,0.00,0
X:31950274,0,0.00,0
X:31950275,0,0.00,0
X:31950276,0,0.00,0
X:31950277,0,0.00,0
X:31950278,0,0.00,0
X:31950279,0,0.00,0
X:31950280,0,0.00,0
X:31950281,0,0.00,0
X:31950282,0,0.00,0
X:31950283,0,0.00,0
X:31950284,0,0.00,0
X:31950285,0,0.00,0
X:31950286,0,0.00,0
X:31950287,0,0.00,0
X:31950288,0,0.00,0
X:31950289,0,0.00,0
X:31950290,0,0.00,0
X:31950291,0,0.00,0
X:31950292,0,0.00,0
X:31950293,0,0.00,0
X:31950294,0,0.00,0
X:31950295,0,0.00,0
X:31950296,0,0.00,0
X:31950297,0,0.00,0
X:31950298,0,0.00,0
X:31950299,0,0.00,0
X:31950300,0,0.00,0
X:31950301,0,0.00,0
X:31950302,0,0.00,0
X:31950303,0,0.00,0
X:31950304,0,0.00,0
X:31950305,0,0.00,0
X:31950306,0,0.00,0
X:31950307,0,0.00,0
X:31950308,0,0.00,0
X:31950309,0,0.00,0
X:31950310,0,0.00,0
X:31950311,0,0.00,0
X:31950312,0,0.00,0
X:31950313,0,0.00,0
X:31950314,0,0.00,0
X:31950315,0,0.00,0
X:31950316,0,0.00,0
X:31950317,0,0.00,0
X:31950318,0,0.00,0
X:31950319,0,0.00,0
X:31950320,0,0.00,0
X:31950321,0,0.00,0
X:31950322,0,0.00,0
X:31950323,0,0.00,0
X:31950324,0,0.00,0
X:31950325,0,0.00,0
X:31950326,0,0.00,0
X:31950327,0,0.00,0
X:31950328,0,0.00,0
X:31950329,0,0.00,0
X:31950330,0,0.00,0
X:31950331,0,0.00,0
X:31950332,0,0.00,0
X:31950333,0,0.00,0
X:31950334,0,0.00,0
X:31950335,0,0.00,0
X:31950336,0,0.00,0
X:31950337,0,0.00,0
X:31950338,0,0.00,0
X:31950339,0,0.00,0
X:31950340,0,0.00,0
X:31950341,0,0.00,0
X:31950342,0,0.00,0
X:31950343,0,0.00,0
X:31950344,0,0.00,0
X:31986455,7,7.00,7
X:31986456,7,7.00,7
X:31986457,7,7.00,7
X:31986458,7,7.00,7
X:31986459,7,7.00,7
X:31986460,7,7.00,7
X:31986461,7,7.00,7
X:31986462,6,6.00,6
X:31986463,6,6.00,6
X:31986464,7,7.00,7
X:31986465,7,7.00,7
X:31986466,7,7.00,7
X:31986467,8,8.00,8
X:31986468,8,8.00,8
X:31986469,8,8.00,8
X:31986470,8,8.00,8
X:31986471,8,8.00,8
X:31986472,8,8.00,8
X:31986473,8,8.00,8
X:31986474,8,8.00,8
X:31986475,8,8.00,8
X:31986476,8,8.00,8
X:31986477,8,8.00,8
X:31986478,8,8.00,8
X:31986479,8,8.00,8
X:31986480,8,8.00,8
X:31986481,10,10.00,10
X:31986482,10,10.00,10
X:31986483,10,10.00,10
X:31986484,10,10.00,10
X:31986485,10,10.00,10
X:31986486,9,9.00,9
X:31986487,9,9.00,9
X:31986488,10,10.00,10
X:31986489,10,10.00,10
X:31986490,10,10.00,10
X:31986491,10,10.00,10
X:31986492,10,10.00,10
X:31986493,10,10.00,10
X:31986494,8,8.00,8
X:31986495,8,8.00,8
X:31986496,8,8.00,8
X:31986497,8,8.00,8
X:31986498,8,8.00,8
X:31986499,8,8.00,8
X:31986500,8,8.00,8
X:31986501,8,8.00,8
X:31986502,8,8.00,8
X:31986503,8,8.00,8
X:31986504,8,8.00,8
X:31986505,8,8.00,8
X:31986506,8,8.00,8
X:31986507,8,8.00,8
X:31986508,8,8.00,8
X:31986509,8,8.00,8
X:31986510,8,8.00,8
X:31986511,8,8.00,8
X:31986512,8,8.00,8
X:31986513,8,8.00,8
X:31986514,8,8.00,8
X:31986515,8,8.00,8
X:31986516,8,8.00,8
X:31986517,8,8.00,8
X:31986518,8,8.00,8
X:31986519,8,8.00,8
X:31986520,8,8.00,8
X:31986521,8,8.00,8
X:31986522,8,8.00,8
X:31986523,8,8.00,8
X:31986524,8,8.00,8
X:31986525,8,8.00,8
X:31986526,8,8.00,8
X:31986527,8,8.00,8
X:31986528,8,8.00,8
X:31986529,8,8.00,8
X:31986530,8,8.00,8
X:31986531,8,8.00,8
X:31986532,8,8.00,8
X:31986533,8,8.00,8
X:31986534,8,8.00,8
X:31986535,8,8.00,8
X:31986536,8,8.00,8
X:31986537,8,8.00,8
X:31986538,6,6.00,6
X:31986539,6,6.00,6
X:31986540,6,6.00,6
X:31986541,6,6.00,6
X:31986542,7,7.00,7
X:31986543,7,7.00,7
X:31986544,8,8.00,8
X:31986545,7,7.00,7
X:31986546,7,7.00,7
X:31986547,7,7.00,7
X:31986548,7,7.00,7
X:31986549,7,7.00,7
X:31986550,7,7.00,7
X:31986551,7,7.00,7
X:31986552,7,7.00,7
X:31986553,7,7.00,7
X:31986554,7,7.00,7
X:31986555,7,7.00,7
X:31986556,7,7.00,7
X:31986557,7,7.00,7
X:31986558,7,7.00,7
X:31986559,7,7.00,7
X:31986560,7,7.00,7
X:31986561,6,6.00,6
X:31986562,6,6.00,6
X:31986563,6,6.00,6
X:31986564,6,6.00,6
X:31986565,6,6.00,6
X:31986566,6,6.00,6
X:31986567,6,6.00,6
X:31986568,6,6.00,6
X:31986569,6,6.00,6
X:31986570,6,6.00,6
X:31986571,6,6.00,6
X:31986572,6,6.00,6
X:31986573,6,6.00,6
X:31986574,6,6.00,6
X:31986575,6,6.00,6
X:31986576,6,6.00,6
X:31986577,6,6.00,6
X:31986578,6,6.00,6
X:31986579,6,6.00,6
X:31986580,6,6.00,6
X:31986581,6,6.00,6
X:31986582,6,6.00,6
X:31986583,6,6.00,6
X:31986584,6,6.00,6
X:31986585,6,6.00,6
X:31986586,6,6.00,6
X:31986587,6,6.00,6
X:31986588,6,6.00,6
X:31986589,6,6.00,6
X:31986590,6,6.00,6
X:31986591,6,6.00,6
X:31986592,6,6.00,6
X:31986593,6,6.00,6
X:31986594,6,6.00,6
X:31986595,7,7.00,7
X:31986596,7,7.00,7
X:31986597,6,6.00,6
X:31986598,6,6.00,6
X:31986599,6,6.00,6
X:31986600,6,6.00,6
X:31986601,6,6.00,6
X:31986602,6,6.00,6
X:31986603,6,6.00,6
X:31986604,6,6.00,6
X:31986605,6,6.00,6
X:31986606,6,6.00,6
X:31986607,6,6.00,6
X:31986608,7,7.00,7
X:31986609,7,7.00,7
X:31986610,7,7.00,7
X:31986611,7,7.00,7
X:31986612,7,7.00,7
X:31986613,7,7.00,7
X:31986614,7,7.00,7
X:31986615,6,6.00,6
X:31986616,6,6.00,6
X:31986617,6,6.00,6
X:31986618,5,5.00,5
X:31986619,5,5.00,5
X:31986620,5,5.00,5
X:31986621,5,5.00,5
X:31986622,5,5.00,5
X:31986623,5,5.00,5
X:31986624,5,5.00,5
X:31986625,5,5.00,5
X:31986626,5,5.00,5
X:31986627,5,5.00,5
X:31986628,5,5.00,5
X:31986629,5,5.00,5
X:31986630,5,5.00,5
X:31986631,5,5.00,5
X:32173487,0,0.00,0
X:32173488,0,0.00,0
X:32173489,0,0.00,0
X:32173490,0,0.00,0
X:32173491,0,0.00,0
X:32173492,0,0.00,0
X:32173493,0,0.00,0
X:32173494,0,0.00,0
X:32173495,0,0.00,0
X:32173496,0,0.00,0
X:32173497,0,0.00,0
X:32173498,0,0.00,0
X:32173499,0,0.00,0
X:32173500,0,0.00,0
X:32173501,0,0.00,0
X:32173502,0,0.00,0
X:32173503,0,0.00,0
X:32173504,0,0.00,0
X:32173505,0,0.00,0
X:32173506,0,0.00,0
X:32173507,0,0.00,0
X:32173508,0,0.00,0
X:32173509,0,0.00,0
X:32173510,0,0.00,0
X:32173511,0,0.00,0
X:32173512,0,0.00,0
X:32173513,0,0.00,0
X:32173514,0,0.00,0
X:32173515,0,0.00,0
X:32173516,0,0.00,0
X:32173517,0,0.00,0
X:32173518,0,0.00,0
X:32173519,0,0.00,0
X:32173520,0,0.00,0
X:32173521,0,0.00,0
X:32173522,0,0.00,0
X:32173523,0,0.00,0
X:32173524,0,0.00,0
X:32173525,0,0.00,0
X:32173526,0,0.00,0
X:32173527,0,0.00,0
X:32173528,0,0.00,0
X:32173529,0,0.00,0
X:32173530,0,0.00,0
X:32173531,0,0.00,0
X:32173532,0,0.00,0
X:32173533,0,0.00,0
X:32173534,0,0.00,0
X:32173535,0,0.00,0
X:32173536,0,0.00,0
X:32173537,0,0.00,0
X:32173538,0,0.00,0
X:32173539,0,0.00,0
X:32173540,0,0.00,0
X:32173541,0,0.00,0
X:32173542,0,0.00,0
X:32173543,0,0.00,0
X:32173544,0,0.00,0
X:32173545,0,0.00,0
X:32173546,0,0.00,0
X:32173547,0,0.00,0
X:32173548,0,0.00,0
X:32173549,0,0.00,0
X:32173550,0,0.00,0
X:32173551,0,0.00,0
X:32173552,0,0.00,0
X:32173553,0,0.00,0
X:32173554,0,0.00,0
X:32173555,0,0.00,0
X:32173556,0,0.00,0
X:32173557,0,0.00,0
X:32173558,0,0.00,0
X:32173559,0,0.00,0
X:32173560,0,0.00,0
X:32173561,0,0.00,0
X:32173562,0,0.00,0
X:32173563,0,0.00,0
X:32173564,0,0.00,0
X:32173565,0,0.00,0
X:32173566,0,0.00,0
X:32173567,0,0.00,0
X:32173568,0,0.00,0
X:32173569,0,0.00,0
X:32173570,0,0.00,0
X:32173571,0,0.00,0
X:32173572,0,0.00,0
X:32173573,0,0.00,0
X:32173574,0,0.00,0
X:32173575,0,0.00,0
X:32173576,0,0.00,0
X:32173577,0,0.00,0
X:32173578,0,0.00,0
X:32173579,0,0.00,0
X:32173580,0,0.00,0
X:32173581,0,0.00,0
X:32173582,0,0.00,0
X:32173583,0,0.00,0
X:32173584,0,0.00,0
X:32173585,0,0.00,0
X:32173586,0,0.00,0
X:32235032,10,10.00,10
X:32235033,9,9.00,9
X:32235034,9,9.00,9
X:32235035,9,9.00,9
X:32235036,10,10.00,10
X:32235037,11,11.00,11
X:32235038,11,11.00,11
X:32235039,11,11.00,11
X:32235040,11,11.00,11
X:32235041,11,11.00,11
X:32235042,11,11.00,11
X:32235043,12,12.00,12
X:32235044,11,11.00,11
X:32235045,11,11.00,11
X:32235046,11,11.00,11
X:32235047,11,11.00,11
X:32235048,11,11.00,11
X:32235049,11,11.00,11
X:32235050,11,11.00,11
X:32235051,9,9.00,9
X:32235052,9,9.00,9
X:32235053,9,9.00,9
X:32235054,9,9.00,9
X:32235055,9,9.00,9
X:32235056,9,9.00,9
X:32235057,9,9.00,9
X:32235058,9,9.00,9
X:32235059,9,9.00,9
X:32235060,9,9.00,9
X:32235061,9,9.00,9
X:32235062,9,9.00,9
X:32235063,9,9.00,9
X:32235064,9,9.00,9
X:32235065,9,9.00,9
X:32235066,8,8.00,8
X:32235067,8,8.00,8
X:32235068,8,8.00,8
X:32235069,8,8.00,8
X:32235070,8,8.00,8
X:32235071,9,9.00,9
X:32235072,9,9.00,9
X:32235073,9,9.00,9
X:32235074,9,9.00,9
X:32235075,9,9.00,9
X:32235076,9,9.00,9
X:32235077,9,9.00,9
X:32235078,9,9.00,9
X:32235079,9,9.00,9
X:32235080,9,9.00,9
X:32235081,10,10.00,10
X:32235082,10,10.00,10
X:32235083,10,10.00,10
X:32235084,10,10.00,10
X:32235085,10,10.00,10
X:32235086,11,11.00,11
X:32235087,11,11.00,11
X:32235088,11,11.00,11
X:32235089,12,12.00,12
X:32235090,12,12.00,12
X:32235091,12,12.00,12
X:32235092,12,12.00,12
X:32235093,12,12.00,12
X:32235094,12,12.00,12
X:32235095,12,12.00,12
X:32235096,12,12.00,12
X:32235097,12,12.00,12
X:32235098,12,12.00,12
X:32235099,12,12.00,12
X:32235100,12,12.00,12
X:32235101,12,12.00,12
X:32235102,12,12.00,12
X:32235103,12,12.00,12
X:32235104,12,12.00,12
X:32235105,12,12.00,12
X:32235106,12,12.00,12
X:32235107,12,12.00,12
X:32235108,12,12.00,12
X:32235109,12,12.00,12
X:32235110,12,12.00,12
X:32235111,12,12.00,12
X:32235112,12,12.00,12
X:32235113,12,12.00,12
X:32235114,12,12.00,12
X:32235115,12,12.00,12
X:32235116,12,12.00,12
X:32235117,12,12.00,12
X:32235118,12,12.00,12
X:32235119,12,12.00,12
X:32235120,12,12.00,12
X:32235121,12,12.00,12
X:32235122,12,12.00,12
X:32235123,13,13.00,13
X:32235124,13,13.00,13
X:32235125,13,13.00,13
X:32235126,13,13.00,13
X:32235127,13,13.00,13
X:32235128,13,13.00,13
X:32235129,13,13.00,13
X:32235130,13,13.00,13
X:32235131,13,13.00,13
X:32235132,13,13.00,13
X:32235133,12,12.00,12
X:32235134,12,12.00,12
X:32235135,12,12.00,12
X:32235136,12,12.00,12
X:32235137,12,12.00,12
X:32235138,12,12.00,12
X:32235139,12,12.00,12
X:32235140,12,12.00,12
X:32235141,12,12.00,12
X:32235142,12,12.00,12
X:32235143,12,12.00,12
X:32235144,12,12.00,12
X:32235145,12,12.00,12
X:32235146,12,12.00,12
X:32235147,12,12.00,12
X:32235148,12,12.00,12
X:32235149,12,12.00,12
X:32235150,12,12.00,12
X:32235151,12,12.00,12
X:32235152,12,12.00,12
X:32235153,12,12.00,12
X:32235154,12,12.00,12
X:32235155,12,12.00,12
X:32235156,12,12.00,12
X:32235157,12,12.00,12
X:32235158,12,12.00,12
X:32235159,12,12.00,12
X:32235160,9,9.00,9
X:32235161,9,9.00,9
X:32235162,9,9.00,9
X:32235163,10,10.00,10
X:32235164,10,10.00,10
X:32235165,10,10.00,10
X:32235166,10,10.00,10
X:32235167,10,10.00,10
X:32235168,10,10.00,10
X:32235169,10,10.00,10
X:32235170,10,10.00,10
X:32235171,10,10.00,10
X:32235172,10,10.00,10
X:32235173,10,10.00,10
X:32235174,10,10.00,10
X:32235175,10,10.00,10
X:32235176,10,10.00,10
X:32235177,10,10.00,10
X:32235178,10,10.00,10
X:32235179,10,10.00,10
X:32235180,10,10.00,10
X:32305645,4,4.00,4
X:32305646,4,4.00,4
X:32305647,4,4.00,4
X:32305648,4,4.00,4
X:32305649,4,4.00,4
X:32305650,4,4.00,4
X:32305651,3,3.00,3
X:32305652,3,3.00,3
X:32305653,3,3.00,3
X:32305654,3,3.00,3
X:32305655,3,3.00,3
X:32305656,3,3.00,3
X:32305657,3,3.00,3
X:32305658,3,3.00,3
X:32305659,3,3.00,3
X:32305660,3,3.00,3
X:32305661,3,3.00,3
X:32305662,3,3.00,3
X:32305663,3,3.00,3
