Locus,Total_Depth,Average_Depth_sample,Depth_for_NA05158
X:31854862,11,11.00,11
X:31854863,11,11.00,11
X:31854864,11,11.00,11
X:31854865,11,11.00,11
X:31854866,9,9.00,9
X:31854867,9,9.00,9
X:31854868,9,9.00,9
X:31854869,9,9.00,9
X:31854870,9,9.00,9
X:31854871,9,9.00,9
X:31854872,11,11.00,11
X:31854873,11,11.00,11
X:31854874,11,11.00,11
X:31854875,11,11.00,11
X:31854876,12,12.00,12
X:31854877,12,12.00,12
X:31854878,12,12.00,12
X:31854879,12,12.00,12
X:31854880,12,12.00,12
X:31854881,12,12.00,12
X:31854882,12,12.00,12
X:31854883,12,12.00,12
X:31854884,12,12.00,12
X:31854885,12,12.00,12
X:31854886,13,13.00,13
X:31854887,13,13.00,13
X:31854888,13,13.00,13
X:31854889,13,13.00,13
X:31854890,13,13.00,13
X:31854891,13,13.00,13
X:31854892,13,13.00,13
X:31854893,13,13.00,13
X:31854894,13,13.00,13
X:31854895,13,13.00,13
X:31854896,13,13.00,13
X:31854897,15,15.00,15
X:31854898,15,15.00,15
X:31854899,15,15.00,15
X:31854900,15,15.00,15
X:31854901,15,15.00,15
X:31854902,15,15.00,15
X:31854903,15,15.00,15
X:31854904,15,15.00,15
X:31854905,15,15.00,15
X:31854906,15,15.00,15
X:31854907,15,15.00,15
X:31854908,15,15.00,15
X:31854909,15,15.00,15
X:31854910,15,15.00,15
X:31854911,15,15.00,15
X:31854912,15,15.00,15
X:31854913,15,15.00,15
X:31854914,15,15.00,15
X:31854915,15,15.00,15
X:31854916,15,15.00,15
X:31854917,13,13.00,13
X:31854918,13,13.00,13
X:31854919,13,13.00,13
X:31854920,13,13.00,13
X:31854921,13,13.00,13
X:31854922,13,13.00,13
X:31854923,13,13.00,13
X:31854924,13,13.00,13
X:31854925,13,13.00,13
X:31854926,13,13.00,13
X:31854927,13,13.00,13
X:31854928,13,13.00,13
X:31854929,14,14.00,14
X:31854930,14,14.00,14
X:31854931,13,13.00,13
X:31854932,13,13.00,13
X:31854933,12,12.00,12
X:31854934,12,12.00,12
X:31854935,12,12.00,12
X:31854936,12,12.00,12
X:31893304,16,16.00,16
X:31893305,16,16.00,16
X:31893306,16,16.00,16
X:31893307,16,16.00,16
X:31893308,16,16.00,16
X:31893309,16,16.00,16
X:31893310,16,16.00,16
X:31893311,16,16.00,16
X:31893312,16,16.00,16
X:31893313,16,16.00,16
X:31893314,16,16.00,16
X:31893315,16,16.00,16
X:31893316,16,16.00,16
X:31893317,16,16.00,16
X:31893318,15,15.00,15
X:31893319,15,15.00,15
X:31893320,15,15.00,15
X:31893321,16,16.00,16
X:31893322,17,17.00,17
X:31893323,17,17.00,17
X:31893324,17,17.00,17
X:31893325,17,17.00,17
X:31893326,17,17.00,17
X:31893327,17,17.00,17
X:31893328,17,17.00,17
X:31893329,17,17.00,17
X:31893330,17,17.00,17
X:31893331,17,17.00,17
X:31893332,17,17.00,17
X:31893333,19,19.00,19
X:31893334,19,19.00,19
X:31893335,19,19.00,19
X:31893336,19,19.00,19
X:31893337,19,19.00,19
X:31893338,19,19.00,19
X:31893339,19,19.00,19
X:31893340,18,18.00,18
X:31893341,18,18.00,18
X:31893342,18,18.00,18
X:31893343,18,18.00,18
X:31893344,18,18.00,18
X:31893345,18,18.00,18
X:31893346,18,18.00,18
X:31893347,18,18.00,18
X:31893348,18,18.00,18
X:31893349,18,18.00,18
X:31893350,18,18.00,18
X:31893351,18,18.00,18
X:31893352,18,18.00,18
X:31893353,18,18.00,18
X:31893354,18,18.00,18
X:31893355,18,18.00,18
X:31893356,18,18.00,18
X:31893357,18,18.00,18
X:31893358,17,17.00,17
X:31893359,17,17.00,17
X:31893360,15,15.00,15
X:31893361,14,14.00,14
X:31893362,13,13.00,13
X:31893363,13,13.00,13
X:31893364,13,13.00,13
X:31893365,13,13.00,13
X:31893366,12,12.00,12
X:31893367,12,12.00,12
X:31893368,12,12.00,12
X:31893369,12,12.00,12
X:31893370,12,12.00,12
X:31893371,11,11.00,11
X:31893372,10,10.00,10
X:31893373,10,10.00,10
X:31893374,12,12.00,12
X:31893375,12,12.00,12
X:31893376,12,12.00,12
X:31893377,12,12.00,12
X:31893378,11,11.00,11
X:31893379,11,11.00,11
X:31893380,10,10.00,10
X:31893381,8,8.00,8
X:31893382,8,8.00,8
X:31893383,8,8.00,8
X:31893384,8,8.00,8
X:31893385,8,8.00,8
X:31893386,8,8.00,8
X:31893387,8,8.00,8
X:31893388,8,8.00,8
X:31893389,10,10.00,10
X:31893390,9,9.00,9
X:31893391,9,9.00,9
X:31893392,9,9.00,9
X:31893393,10,10.00,10
X:31893394,9,9.00,9
X:31893395,9,9.00,9
X:31893396,9,9.00,9
X:31893397,9,9.00,9
X:31893398,9,9.00,9
X:31893399,9,9.00,9
X:31893400,9,9.00,9
X:31893401,9,9.00,9
X:31893402,9,9.00,9
X:31893403,9,9.00,9
X:31893404,9,9.00,9
X:31893405,9,9.00,9
X:31893406,9,9.00,9
X:31893407,7,7.00,7
X:31893408,7,7.00,7
X:31893409,7,7.00,7
X:31893410,7,7.00,7
X:31893411,6,6.00,6
X:31893412,6,6.00,6
X:31893413,6,6.00,6
X:31893414,6,6.00,6
X:31893415,6,6.00,6
X:31893416,6,6.00,6
X:31893417,6,6.00,6
X:31893418,6,6.00,6
X:31893419,6,6.00,6
X:31893420,6,6.00,6
X:31893421,6,6.00,6
X:31893422,6,6.00,6
X:31893423,6,6.00,6
X:31893424,6,6.00,6
X:31893425,6,6.00,6
X:31893426,6,6.00,6
X:31893427,6,6.00,6
X:31893428,6,6.00,6
X:31893429,5,5.00,5
X:31893430,5,5.00,5
X:31893431,5,5.00,5
X:31893432,5,5.00,5
X:31893433,5,5.00,5
X:31893434,5,5.00,5
X:31893435,5,5.00,5
X:31893436,5,5.00,5
X:31893437,5,5.00,5
X:31893438,4,4.00,4
X:31893439,4,4.00,4
X:31893440,4,4.00,4
X:31893441,3,3.00,3
X:31893442,3,3.00,3
X:31893443,3,3.00,3
X:31893444,3,3.00,3
X:31893445,3,3.00,3
X:31893446,3,3.00,3
X:31893447,3,3.00,3
X:31893448,3,3.00,3
X:31893449,3,3.00,3
X:31893450,5,5.00,5
X:31893451,5,5.00,5
X:31893452,5,5.00,5
X:31893453,5,5.00,5
X:31893454,5,5.00,5
X:31893455,5,5.00,5
X:31893456,5,5.00,5
X:31893457,5,5.00,5
X:31893458,5,5.00,5
X:31893459,5,5.00,5
X:31893460,5,5.00,5
X:31893461,5,5.00,5
X:31893462,5,5.00,5
X:31893463,5,5.00,5
X:31893464,5,5.00,5
X:31893465,5,5.00,5
X:31893466,5,5.00,5
X:31893467,5,5.00,5
X:31893468,6,6.00,6
X:31893469,6,6.00,6
X:31893470,6,6.00,6
X:31893471,6,6.00,6
X:31893472,6,6.00,6
X:31893473,6,6.00,6
X:31893474,6,6.00,6
X:31893475,6,6.00,6
X:31893476,6,6.00,6
X:31893477,6,6.00,6
X:31893478,6,6.00,6
X:31893479,6,6.00,6
X:31893480,6,6.00,6
X:31893481,6,6.00,6
X:31893482,6,6.00,6
X:31893483,6,6.00,6
X:31893484,6,6.00,6
X:31893485,6,6.00,6
X:31893486,6,6.00,6
X:31893487,6,6.00,6
X:31893488,6,6.00,6
X:31893489,6,6.00,6
X:31893490,6,6.00,6
X:31947712,21,21.00,21
X:31947713,20,20.00,20
X:31947714,18,18.00,18
X:31947715,18,18.00,18
X:31947716,18,18.00,18
X:31947717,18,18.00,18
X:31947718,19,19.00,19
X:31947719,19,19.00,19
X:31947720,19,19.00,19
X:31947721,15,15.00,15
X:31947722,15,15.00,15
X:31947723,15,15.00,15
X:31947724,16,16.00,16
X:31947725,16,16.00,16
X:31947726,16,16.00,16
X:31947727,16,16.00,16
X:31947728,15,15.00,15
X:31947729,15,15.00,15
X:31947730,15,15.00,15
X:31947731,14,14.00,14
X:31947732,14,14.00,14
X:31947733,14,14.00,14
X:31947734,14,14.00,14
X:31947735,14,14.00,14
X:31947736,14,14.00,14
X:31947737,14,14.00,14
X:31947738,14,14.00,14
X:31947739,14,14.00,14
X:31947740,14,14.00,14
X:31947741,14,14.00,14
X:31947742,15,15.00,15
X:31947743,14,14.00,14
X:31947744,14,14.00,14
X:31947745,14,14.00,14
X:31947746,14,14.00,14
X:31947747,14,14.00,14
X:31947748,15,15.00,15
X:31947749,16,16.00,16
X:31947750,16,16.00,16
X:31947751,16,16.00,16
X:31947752,16,16.00,16
X:31947753,16,16.00,16
X:31947754,17,17.00,17
X:31947755,17,17.00,17
X:31947756,17,17.00,17
X:31947757,17,17.00,17
X:31947758,19,19.00,19
X:31947759,19,19.00,19
X:31947760,19,19.00,19
X:31947761,19,19.00,19
X:31947762,19,19.00,19
X:31947763,19,19.00,19
X:31947764,19,19.00,19
X:31947765,19,19.00,19
X:31947766,19,19.00,19
X:31947767,18,18.00,18
X:31947768,18,18.00,18
X:31947769,18,18.00,18
X:31947770,18,18.00,18
X:31947771,18,18.00,18
X:31947772,18,18.00,18
X:31947773,18,18.00,18
X:31947774,18,18.00,18
X:31947775,18,18.00,18
X:31947776,18,18.00,18
X:31947777,18,18.00,18
X:31947778,18,18.00,18
X:31947779,18,18.00,18
X:31947780,18,18.00,18
X:31947781,16,16.00,16
X:31947782,16,16.00,16
X:31947783,16,16.00,16
X:31947784,15,15.00,15
X:31947785,15,15.00,15
X:31947786,16,16.00,16
X:31947787,16,16.00,16
X:31947788,16,16.00,16
X:31947789,15,15.00,15
X:31947790,15,15.00,15
X:31947791,15,15.00,15
X:31947792,15,15.00,15
X:31947793,15,15.00,15
X:31947794,15,15.00,15
X:31947795,15,15.00,15
X:31947796,15,15.00,15
X:31947797,15,15.00,15
X:31947798,14,14.00,14
X:31947799,14,14.00,14
X:31947800,14,14.00,14
X:31947801,14,14.00,14
X:31947802,14,14.00,14
X:31947803,14,14.00,14
X:31947804,14,14.00,14
X:31947805,14,14.00,14
X:31947806,14,14.00,14
X:31947807,15,15.00,15
X:31947808,15,15.00,15
X:31947809,14,14.00,14
X:31947810,14,14.00,14
X:31947811,14,14.00,14
X:31947812,15,15.00,15
X:31947813,15,15.00,15
X:31947814,15,15.00,15
X:31947815,15,15.00,15
X:31947816,14,14.00,14
X:31947817,14,14.00,14
X:31947818,14,14.00,14
X:31947819,14,14.00,14
X:31947820,14,14.00,14
X:31947821,15,15.00,15
X:31947822,15,15.00,15
X:31947823,17,17.00,17
X:31947824,17,17.00,17
X:31947825,17,17.00,17
X:31947826,17,17.00,17
X:31947827,17,17.00,17
X:31947828,17,17.00,17
X:31947829,17,17.00,17
X:31947830,17,17.00,17
X:31947831,17,17.00,17
X:31947832,17,17.00,17
X:31947833,17,17.00,17
X:31947834,17,17.00,17
X:31947835,17,17.00,17
X:31947836,17,17.00,17
X:31947837,17,17.00,17
X:31947838,17,17.00,17
X:31947839,17,17.00,17
X:31947840,17,17.00,17
X:31947841,17,17.00,17
X:31947842,17,17.00,17
X:31947843,17,17.00,17
X:31947844,17,17.00,17
X:31947845,17,17.00,17
X:31947846,17,17.00,17
X:31947847,17,17.00,17
X:31947848,17,17.00,17
X:31947849,17,17.00,17
X:31947850,17,17.00,17
X:31947851,17,17.00,17
X:31947852,17,17.00,17
X:31947853,18,18.00,18
X:31947854,18,18.00,18
X:31947855,18,18.00,18
X:31947856,19,19.00,19
X:31947857,19,19.00,19
X:31947858,19,19.00,19
X:31947859,19,19.00,19
X:31947860,19,19.00,19
X:31947861,18,18.00,18
X:31947862,17,17.00,17
X:31950196,11,11.00,11
X:31950197,11,11.00,11
X:31950198,11,11.00,11
X:31950199,11,11.00,11
X:31950200,11,11.00,11
X:31950201,11,11.00,11
X:31950202,9,9.00,9
X:31950203,8,8.00,8
X:31950204,8,8.00,8
X:31950205,8,8.00,8
X:31950206,8,8.00,8
X:31950207,8,8.00,8
X:31950208,8,8.00,8
X:31950209,8,8.00,8
X:31950210,8,8.00,8
X:31950211,8,8.00,8
X:31950212,7,7.00,7
X:31950213,7,7.00,7
X:31950214,7,7.00,7
X:31950215,7,7.00,7
X:31950216,7,7.00,7
X:31950217,7,7.00,7
X:31950218,7,7.00,7
X:31950219,7,7.00,7
X:31950220,7,7.00,7
X:31950221,7,7.00,7
X:31950222,7,7.00,7
X:31950223,7,7.00,7
X:31950224,7,7.00,7
X:31950225,7,7.00,7
X:31950226,8,8.00,8
X:31950227,8,8.00,8
X:31950228,8,8.00,8
X:31950229,8,8.00,8
X:31950230,8,8.00,8
X:31950231,9,9.00,9
X:31950232,9,9.00,9
X:31950233,9,9.00,9
X:31950234,9,9.00,9
X:31950235,9,9.00,9
X:31950236,9,9.00,9
X:31950237,9,9.00,9
X:31950238,9,9.00,9
X:31950239,9,9.00,9
X:31950240,9,9.00,9
X:31950241,9,9.00,9
X:31950242,9,9.00,9
X:31950243,9,9.00,9
X:31950244,10,10.00,10
X:31950245,10,10.00,10
X:31950246,10,10.00,10
X:31950247,11,11.00,11
X:31950248,11,11.00,11
X:31950249,11,11.00,11
X:31950250,11,11.00,11
X:31950251,11,11.00,11
X:31950252,10,10.00,10
X:31950253,10,10.00,10
X:31950254,10,10.00,10
X:31950255,10,10.00,10
X:31950256,10,10.00,10
X:31950257,11,11.00,11
X:31950258,11,11.00,11
X:31950259,11,11.00,11
X:31950260,11,11.00,11
X:31950261,10,10.00,10
X:31950262,10,10.00,10
X:31950263,10,10.00,10
X:31950264,9,9.00,9
X:31950265,9,9.00,9
X:31950266,9,9.00,9
X:31950267,9,9.00,9
X:31950268,9,9.00,9
X:31950269,8,8.00,8
X:31950270,8,8.00,8
X:31950271,8,8.00,8
X:31950272,8,8.00,8
X:31950273,9,9.00,9
X:31950274,8,8.00,8
X:31950275,8,8.00,8
X:31950276,8,8.00,8
X:31950277,8,8.00,8
X:31950278,8,8.00,8
X:31950279,8,8.00,8
X:31950280,8,8.00,8
X:31950281,8,8.00,8
X:31950282,8,8.00,8
X:31950283,8,8.00,8
X:31950284,8,8.00,8
X:31950285,8,8.00,8
X:31950286,8,8.00,8
X:31950287,8,8.00,8
X:31950288,8,8.00,8
X:31950289,8,8.00,8
X:31950290,8,8.00,8
X:31950291,8,8.00,8
X:31950292,8,8.00,8
X:31950293,8,8.00,8
X:31950294,8,8.00,8
X:31950295,8,8.00,8
X:31950296,8,8.00,8
X:31950297,8,8.00,8
X:31950298,8,8.00,8
X:31950299,9,9.00,9
X:31950300,9,9.00,9
X:31950301,9,9.00,9
X:31950302,9,9.00,9
X:31950303,9,9.00,9
X:31950304,9,9.00,9
X:31950305,9,9.00,9
X:31950306,9,9.00,9
X:31950307,9,9.00,9
X:31950308,9,9.00,9
X:31950309,9,9.00,9
X:31950310,9,9.00,9
X:31950311,9,9.00,9
X:31950312,9,9.00,9
X:31950313,9,9.00,9
X:31950314,10,10.00,10
X:31950315,10,10.00,10
X:31950316,10,10.00,10
X:31950317,10,10.00,10
X:31950318,10,10.00,10
X:31950319,10,10.00,10
X:31950320,10,10.00,10
X:31950321,10,10.00,10
X:31950322,10,10.00,10
X:31950323,10,10.00,10
X:31950324,10,10.00,10
X:31950325,10,10.00,10
X:31950326,10,10.00,10
X:31950327,10,10.00,10
X:31950328,10,10.00,10
X:31950329,10,10.00,10
X:31950330,10,10.00,10
X:31950331,10,10.00,10
X:31950332,10,10.00,10
X:31950333,12,12.00,12
X:31950334,12,12.00,12
X:31950335,12,12.00,12
X:31950336,12,12.00,12
X:31950337,12,12.00,12
X:31950338,12,12.00,12
X:31950339,12,12.00,12
X:31950340,12,12.00,12
X:31950341,12,12.00,12
X:31950342,11,11.00,11
X:31950343,11,11.00,11
X:31950344,11,11.00,11
X:31986455,27,27.00,27
X:31986456,27,27.00,27
X:31986457,27,27.00,27
X:31986458,27,27.00,27
X:31986459,27,27.00,27
X:31986460,27,27.00,27
X:31986461,27,27.00,27
X:31986462,28,28.00,28
X:31986463,28,28.00,28
X:31986464,28,28.00,28
X:31986465,28,28.00,28
X:31986466,26,26.00,26
X:31986467,26,26.00,26
X:31986468,26,26.00,26
X:31986469,26,26.00,26
X:31986470,26,26.00,26
X:31986471,24,24.00,24
X:31986472,24,24.00,24
X:31986473,26,26.00,26
X:31986474,26,26.00,26
X:31986475,26,26.00,26
X:31986476,27,27.00,27
X:31986477,27,27.00,27
X:31986478,27,27.00,27
X:31986479,26,26.00,26
X:31986480,27,27.00,27
X:31986481,27,27.00,27
X:31986482,27,27.00,27
X:31986483,25,25.00,25
X:31986484,24,24.00,24
X:31986485,24,24.00,24
X:31986486,24,24.00,24
X:31986487,24,24.00,24
X:31986488,24,24.00,24
X:31986489,22,22.00,22
X:31986490,21,21.00,21
X:31986491,21,21.00,21
X:31986492,21,21.00,21
X:31986493,21,21.00,21
X:31986494,23,23.00,23
X:31986495,25,25.00,25
X:31986496,25,25.00,25
X:31986497,26,26.00,26
X:31986498,26,26.00,26
X:31986499,26,26.00,26
X:31986500,26,26.00,26
X:31986501,26,26.00,26
X:31986502,26,26.00,26
X:31986503,26,26.00,26
X:31986504,26,26.00,26
X:31986505,26,26.00,26
X:31986506,28,28.00,28
X:31986507,27,27.00,27
X:31986508,27,27.00,27
X:31986509,27,27.00,27
X:31986510,27,27.00,27
X:31986511,27,27.00,27
X:31986512,27,27.00,27
X:31986513,28,28.00,28
X:31986514,26,26.00,26
X:31986515,26,26.00,26
X:31986516,26,26.00,26
X:31986517,26,26.00,26
X:31986518,26,26.00,26
X:31986519,26,26.00,26
X:31986520,26,26.00,26
X:31986521,26,26.00,26
X:31986522,26,26.00,26
X:31986523,26,26.00,26
X:31986524,26,26.00,26
X:31986525,25,25.00,25
X:31986526,25,25.00,25
X:31986527,24,24.00,24
X:31986528,24,24.00,24
X:31986529,24,24.00,24
X:31986530,24,24.00,24
X:31986531,24,24.00,24
X:31986532,24,24.00,24
X:31986533,24,24.00,24
X:31986534,25,25.00,25
X:31986535,25,25.00,25
X:31986536,25,25.00,25
X:31986537,25,25.00,25
X:31986538,25,25.00,25
X:31986539,25,25.00,25
X:31986540,25,25.00,25
X:31986541,25,25.00,25
X:31986542,23,23.00,23
X:31986543,22,22.00,22
X:31986544,22,22.00,22
X:31986545,22,22.00,22
X:31986546,22,22.00,22
X:31986547,22,22.00,22
X:31986548,22,22.00,22
X:31986549,22,22.00,22
X:31986550,21,21.00,21
X:31986551,21,21.00,21
X:31986552,20,20.00,20
X:31986553,18,18.00,18
X:31986554,18,18.00,18
X:31986555,18,18.00,18
X:31986556,18,18.00,18
X:31986557,18,18.00,18
X:31986558,20,20.00,20
X:31986559,20,20.00,20
X:31986560,20,20.00,20
X:31986561,20,20.00,20
X:31986562,20,20.00,20
X:31986563,20,20.00,20
X:31986564,22,22.00,22
X:31986565,22,22.00,22
X:31986566,22,22.00,22
X:31986567,22,22.00,22
X:31986568,22,22.00,22
X:31986569,22,22.00,22
X:31986570,23,23.00,23
X:31986571,23,23.00,23
X:31986572,23,23.00,23
X:31986573,23,23.00,23
X:31986574,23,23.00,23
X:31986575,24,24.00,24
X:31986576,24,24.00,24
X:31986577,24,24.00,24
X:31986578,24,24.00,24
X:31986579,24,24.00,24
X:31986580,24,24.00,24
X:31986581,24,24.00,24
X:31986582,24,24.00,24
X:31986583,24,24.00,24
X:31986584,26,26.00,26
X:31986585,26,26.00,26
X:31986586,26,26.00,26
X:31986587,26,26.00,26
X:31986588,25,25.00,25
X:31986589,25,25.00,25
X:31986590,25,25.00,25
X:31986591,25,25.00,25
X:31986592,24,24.00,24
X:31986593,24,24.00,24
X:31986594,24,24.00,24
X:31986595,24,24.00,24
X:31986596,23,23.00,23
X:31986597,22,22.00,22
X:31986598,22,22.00,22
X:31986599,21,21.00,21
X:31986600,22,22.00,22
X:31986601,21,21.00,21
X:31986602,21,21.00,21
X:31986603,21,21.00,21
X:31986604,21,21.00,21
X:31986605,21,21.00,21
X:31986606,21,21.00,21
X:31986607,21,21.00,21
X:31986608,21,21.00,21
X:31986609,21,21.00,21
X:31986610,22,22.00,22
X:31986611,23,23.00,23
X:31986612,23,23.00,23
X:31986613,22,22.00,22
X:31986614,22,22.00,22
X:31986615,22,22.00,22
X:31986616,22,22.00,22
X:31986617,22,22.00,22
X:31986618,22,22.00,22
X:31986619,22,22.00,22
X:31986620,22,22.00,22
X:31986621,20,20.00,20
X:31986622,20,20.00,20
X:31986623,20,20.00,20
X:31986624,20,20.00,20
X:31986625,18,18.00,18
X:31986626,18,18.00,18
X:31986627,17,17.00,17
X:31986628,17,17.00,17
X:31986629,17,17.00,17
X:31986630,17,17.00,17
X:31986631,18,18.00,18
X:32173487,0,0.00,0
X:32173488,0,0.00,0
X:32173489,0,0.00,0
X:32173490,0,0.00,0
X:32173491,0,0.00,0
X:32173492,0,0.00,0
X:32173493,0,0.00,0
X:32173494,0,0.00,0
X:32173495,0,0.00,0
X:32173496,0,0.00,0
X:32173497,0,0.00,0
X:32173498,0,0.00,0
X:32173499,0,0.00,0
X:32173500,0,0.00,0
X:32173501,0,0.00,0
X:32173502,0,0.00,0
X:32173503,0,0.00,0
X:32173504,0,0.00,0
X:32173505,0,0.00,0
X:32173506,0,0.00,0
X:32173507,0,0.00,0
X:32173508,0,0.00,0
X:32173509,0,0.00,0
X:32173510,0,0.00,0
X:32173511,0,0.00,0
X:32173512,0,0.00,0
X:32173513,0,0.00,0
X:32173514,0,0.00,0
X:32173515,0,0.00,0
X:32173516,0,0.00,0
X:32173517,0,0.00,0
X:32173518,0,0.00,0
X:32173519,0,0.00,0
X:32173520,0,0.00,0
X:32173521,0,0.00,0
X:32173522,0,0.00,0
X:32173523,0,0.00,0
X:32173524,0,0.00,0
X:32173525,0,0.00,0
X:32173526,0,0.00,0
X:32173527,0,0.00,0
X:32173528,0,0.00,0
X:32173529,0,0.00,0
X:32173530,0,0.00,0
X:32173531,0,0.00,0
X:32173532,0,0.00,0
X:32173533,0,0.00,0
X:32173534,0,0.00,0
X:32173535,0,0.00,0
X:32173536,0,0.00,0
X:32173537,0,0.00,0
X:32173538,0,0.00,0
X:32173539,0,0.00,0
X:32173540,0,0.00,0
X:32173541,0,0.00,0
X:32173542,0,0.00,0
X:32173543,0,0.00,0
X:32173544,0,0.00,0
X:32173545,0,0.00,0
X:32173546,0,0.00,0
X:32173547,0,0.00,0
X:32173548,0,0.00,0
X:32173549,0,0.00,0
X:32173550,0,0.00,0
X:32173551,0,0.00,0
X:32173552,0,0.00,0
X:32173553,0,0.00,0
X:32173554,0,0.00,0
X:32173555,0,0.00,0
X:32173556,0,0.00,0
X:32173557,0,0.00,0
X:32173558,0,0.00,0
X:32173559,0,0.00,0
X:32173560,0,0.00,0
X:32173561,0,0.00,0
X:32173562,0,0.00,0
X:32173563,0,0.00,0
X:32173564,0,0.00,0
X:32173565,0,0.00,0
X:32173566,0,0.00,0
X:32173567,0,0.00,0
X:32173568,0,0.00,0
X:32173569,0,0.00,0
X:32173570,0,0.00,0
X:32173571,0,0.00,0
X:32173572,0,0.00,0
X:32173573,0,0.00,0
X:32173574,0,0.00,0
X:32173575,0,0.00,0
X:32173576,0,0.00,0
X:32173577,0,0.00,0
X:32173578,0,0.00,0
X:32173579,0,0.00,0
X:32173580,0,0.00,0
X:32173581,0,0.00,0
X:32173582,0,0.00,0
X:32173583,0,0.00,0
X:32173584,0,0.00,0
X:32173585,0,0.00,0
X:32173586,0,0.00,0
X:32235032,15,15.00,15
X:32235033,15,15.00,15
X:32235034,13,13.00,13
X:32235035,13,13.00,13
X:32235036,13,13.00,13
X:32235037,13,13.00,13
X:32235038,14,14.00,14
X:32235039,14,14.00,14
X:32235040,14,14.00,14
X:32235041,14,14.00,14
X:32235042,14,14.00,14
X:32235043,14,14.00,14
X:32235044,14,14.00,14
X:32235045,14,14.00,14
X:32235046,14,14.00,14
X:32235047,14,14.00,14
X:32235048,15,15.00,15
X:32235049,15,15.00,15
X:32235050,15,15.00,15
X:32235051,15,15.00,15
X:32235052,14,14.00,14
X:32235053,13,13.00,13
X:32235054,15,15.00,15
X:32235055,17,17.00,17
X:32235056,18,18.00,18
X:32235057,18,18.00,18
X:32235058,19,19.00,19
X:32235059,19,19.00,19
X:32235060,19,19.00,19
X:32235061,21,21.00,21
X:32235062,21,21.00,21
X:32235063,21,21.00,21
X:32235064,21,21.00,21
X:32235065,21,21.00,21
X:32235066,21,21.00,21
X:32235067,21,21.00,21
X:32235068,21,21.00,21
X:32235069,20,20.00,20
X:32235070,19,19.00,19
X:32235071,19,19.00,19
X:32235072,19,19.00,19
X:32235073,18,18.00,18
X:32235074,18,18.00,18
X:32235075,18,18.00,18
X:32235076,18,18.00,18
X:32235077,17,17.00,17
X:32235078,17,17.00,17
X:32235079,17,17.00,17
X:32235080,17,17.00,17
X:32235081,17,17.00,17
X:32235082,17,17.00,17
X:32235083,17,17.00,17
X:32235084,17,17.00,17
X:32235085,17,17.00,17
X:32235086,17,17.00,17
X:32235087,17,17.00,17
X:32235088,17,17.00,17
X:32235089,17,17.00,17
X:32235090,17,17.00,17
X:32235091,17,17.00,17
X:32235092,17,17.00,17
X:32235093,18,18.00,18
X:32235094,18,18.00,18
X:32235095,18,18.00,18
X:32235096,18,18.00,18
X:32235097,18,18.00,18
X:32235098,20,20.00,20
X:32235099,21,21.00,21
X:32235100,21,21.00,21
X:32235101,21,21.00,21
X:32235102,20,20.00,20
X:32235103,20,20.00,20
X:32235104,20,20.00,20
X:32235105,20,20.00,20
X:32235106,20,20.00,20
X:32235107,20,20.00,20
X:32235108,20,20.00,20
X:32235109,19,19.00,19
X:32235110,19,19.00,19
X:32235111,19,19.00,19
X:32235112,18,18.00,18
X:32235113,18,18.00,18
X:32235114,18,18.00,18
X:32235115,18,18.00,18
X:32235116,18,18.00,18
X:32235117,18,18.00,18
X:32235118,18,18.00,18
X:32235119,17,17.00,17
X:32235120,17,17.00,17
X:32235121,17,17.00,17
X:32235122,16,16.00,16
X:32235123,15,15.00,15
X:32235124,15,15.00,15
X:32235125,15,15.00,15
X:32235126,15,15.00,15
X:32235127,15,15.00,15
X:32235128,15,15.00,15
X:32235129,15,15.00,15
X:32235130,15,15.00,15
X:32235131,15,15.00,15
X:32235132,15,15.00,15
X:32235133,15,15.00,15
X:32235134,13,13.00,13
X:32235135,14,14.00,14
X:32235136,14,14.00,14
X:32235137,15,15.00,15
X:32235138,15,15.00,15
X:32235139,15,15.00,15
X:32235140,15,15.00,15
X:32235141,15,15.00,15
X:32235142,17,17.00,17
X:32235143,17,17.00,17
X:32235144,17,17.00,17
X:32235145,17,17.00,17
X:32235146,17,17.00,17
X:32235147,17,17.00,17
X:32235148,17,17.00,17
X:32235149,17,17.00,17
X:32235150,19,19.00,19
X:32235151,20,20.00,20
X:32235152,20,20.00,20
X:32235153,20,20.00,20
X:32235154,20,20.00,20
X:32235155,20,20.00,20
X:32235156,18,18.00,18
X:32235157,18,18.00,18
X:32235158,18,18.00,18
X:32235159,18,18.00,18
X:32235160,18,18.00,18
X:32235161,18,18.00,18
X:32235162,18,18.00,18
X:32235163,18,18.00,18
X:32235164,18,18.00,18
X:32235165,18,18.00,18
X:32235166,18,18.00,18
X:32235167,18,18.00,18
X:32235168,18,18.00,18
X:32235169,18,18.00,18
X:32235170,19,19.00,19
X:32235171,19,19.00,19
X:32235172,19,19.00,19
X:32235173,19,19.00,19
X:32235174,19,19.00,19
X:32235175,19,19.00,19
X:32235176,19,19.00,19
X:32235177,17,17.00,17
X:32235178,17,17.00,17
X:32235179,17,17.00,17
X:32235180,17,17.00,17
X:32305645,14,14.00,14
X:32305646,14,14.00,14
X:32305647,14,14.00,14
X:32305648,14,14.00,14
X:32305649,15,15.00,15
X:32305650,16,16.00,16
X:32305651,16,16.00,16
X:32305652,16,16.00,16
X:32305653,16,16.00,16
