Locus,Total_Depth,Average_Depth_sample,Depth_for_NA07415
X:32398766,11,11.00,11
X:32398767,11,11.00,11
X:32398768,11,11.00,11
X:32398769,11,11.00,11
X:32398770,11,11.00,11
X:32398771,11,11.00,11
X:32398772,11,11.00,11
X:32398773,11,11.00,11
X:32398774,11,11.00,11
X:32398775,11,11.00,11
X:32398776,11,11.00,11
X:32398777,11,11.00,11
X:32398778,11,11.00,11
X:32398779,11,11.00,11
X:32398780,11,11.00,11
X:32398781,10,10.00,10
X:32398782,8,8.00,8
X:32398783,8,8.00,8
X:32398784,8,8.00,8
X:32398785,8,8.00,8
X:32398786,8,8.00,8
X:32398787,8,8.00,8
X:32398788,8,8.00,8
X:32398789,8,8.00,8
X:32398790,8,8.00,8
X:32398791,8,8.00,8
X:32398792,8,8.00,8
X:32398793,8,8.00,8
X:32398794,8,8.00,8
X:32398795,8,8.00,8
X:32398796,8,8.00,8
X:32398797,8,8.00,8
X:32404426,11,11.00,11
X:32404427,11,11.00,11
X:32404428,11,11.00,11
X:32404429,11,11.00,11
X:32404430,12,12.00,12
X:32404431,12,12.00,12
X:32404432,12,12.00,12
X:32404433,12,12.00,12
X:32404434,12,12.00,12
X:32404435,12,12.00,12
X:32404436,12,12.00,12
X:32404437,12,12.00,12
X:32404438,12,12.00,12
X:32404439,12,12.00,12
X:32404440,12,12.00,12
X:32404441,12,12.00,12
X:32404442,12,12.00,12
X:32404443,12,12.00,12
X:32404444,12,12.00,12
X:32404445,12,12.00,12
X:32404446,12,12.00,12
X:32404447,12,12.00,12
X:32404448,12,12.00,12
X:32404449,12,12.00,12
X:32404450,12,12.00,12
X:32404451,12,12.00,12
X:32404452,12,12.00,12
X:32404453,12,12.00,12
X:32404454,12,12.00,12
X:32404455,12,12.00,12
X:32404456,12,12.00,12
X:32404457,11,11.00,11
X:32404458,11,11.00,11
X:32404459,11,11.00,11
X:32404460,11,11.00,11
X:32404461,11,11.00,11
X:32404462,11,11.00,11
X:32404463,11,11.00,11
X:32404464,10,10.00,10
X:32404465,10,10.00,10
X:32404466,10,10.00,10
X:32404467,10,10.00,10
X:32404468,10,10.00,10
X:32404469,10,10.00,10
X:32404470,9,9.00,9
X:32404471,9,9.00,9
X:32404472,9,9.00,9
X:32404473,9,9.00,9
X:32404474,9,9.00,9
X:32404475,9,9.00,9
X:32404476,9,9.00,9
X:32404477,9,9.00,9
X:32404478,9,9.00,9
X:32404479,8,8.00,8
X:32404480,8,8.00,8
X:32404481,8,8.00,8
X:32404482,8,8.00,8
X:32404483,8,8.00,8
X:32404484,8,8.00,8
X:32404485,8,8.00,8
X:32404486,8,8.00,8
X:32404487,8,8.00,8
X:32404488,7,7.00,7
X:32404489,7,7.00,7
X:32404490,7,7.00,7
X:32404491,6,6.00,6
X:32404492,6,6.00,6
X:32404493,5,5.00,5
X:32404494,5,5.00,5
X:32404495,5,5.00,5
X:32404496,5,5.00,5
X:32404497,5,5.00,5
X:32404498,5,5.00,5
X:32404499,5,5.00,5
X:32404500,5,5.00,5
X:32404501,5,5.00,5
X:32404502,5,5.00,5
X:32404503,5,5.00,5
X:32404504,5,5.00,5
X:32404505,5,5.00,5
X:32404506,5,5.00,5
X:32404507,5,5.00,5
X:32404508,5,5.00,5
X:32404509,5,5.00,5
X:32404510,5,5.00,5
X:32404511,5,5.00,5
X:32404512,5,5.00,5
X:32404513,5,5.00,5
X:32404514,4,4.00,4
X:32404515,4,4.00,4
X:32404516,4,4.00,4
X:32404517,3,3.00,3
X:32404518,3,3.00,3
X:32404519,4,4.00,4
X:32404520,4,4.00,4
X:32404521,4,4.00,4
X:32404522,4,4.00,4
X:32404523,3,3.00,3
X:32404524,3,3.00,3
X:32404525,3,3.00,3
X:32404526,3,3.00,3
X:32404527,3,3.00,3
X:32404528,3,3.00,3
X:32404529,3,3.00,3
X:32404530,3,3.00,3
X:32404531,3,3.00,3
X:32404532,3,3.00,3
X:32404533,3,3.00,3
X:32404534,3,3.00,3
X:32404535,3,3.00,3
X:32404536,3,3.00,3
X:32404537,3,3.00,3
X:32404538,3,3.00,3
X:32404539,3,3.00,3
X:32404540,3,3.00,3
X:32404541,3,3.00,3
X:32404542,3,3.00,3
X:32404543,3,3.00,3
X:32404544,3,3.00,3
X:32404545,3,3.00,3
X:32404546,3,3.00,3
X:32404547,3,3.00,3
X:32404548,3,3.00,3
X:32404549,3,3.00,3
X:32404550,3,3.00,3
X:32404551,3,3.00,3
X:32404552,3,3.00,3
X:32404553,3,3.00,3
X:32404554,3,3.00,3
X:32404555,3,3.00,3
X:32404556,3,3.00,3
X:32404557,3,3.00,3
X:32404558,3,3.00,3
X:32404559,3,3.00,3
X:32404560,3,3.00,3
X:32404561,3,3.00,3
X:32404562,3,3.00,3
X:32404563,3,3.00,3
X:32404564,3,3.00,3
X:32404565,3,3.00,3
X:32404566,3,3.00,3
X:32404567,3,3.00,3
X:32404568,3,3.00,3
X:32404569,5,5.00,5
X:32404570,5,5.00,5
X:32404571,5,5.00,5
X:32404572,5,5.00,5
X:32404573,5,5.00,5
X:32404574,5,5.00,5
X:32404575,5,5.00,5
X:32404576,5,5.00,5
X:32404577,4,4.00,4
X:32404578,4,4.00,4
X:32404579,4,4.00,4
X:32404580,4,4.00,4
X:32404581,3,3.00,3
X:32404582,3,3.00,3
X:32407617,1,1.00,1
X:32407618,1,1.00,1
X:32407619,1,1.00,1
X:32407620,1,1.00,1
X:32407621,1,1.00,1
X:32407622,1,1.00,1
X:32407623,1,1.00,1
X:32407624,1,1.00,1
X:32407625,1,1.00,1
X:32407626,1,1.00,1
X:32407627,1,1.00,1
X:32407628,1,1.00,1
X:32407629,1,1.00,1
X:32407630,1,1.00,1
X:32407631,1,1.00,1
X:32407632,1,1.00,1
X:32407633,1,1.00,1
X:32407634,1,1.00,1
X:32407635,1,1.00,1
X:32407636,1,1.00,1
X:32407637,1,1.00,1
X:32407638,1,1.00,1
X:32407639,1,1.00,1
X:32407640,1,1.00,1
X:32407641,1,1.00,1
X:32407642,1,1.00,1
X:32407643,1,1.00,1
X:32407644,1,1.00,1
X:32407645,1,1.00,1
X:32407646,1,1.00,1
X:32407647,1,1.00,1
X:32407648,1,1.00,1
X:32407649,1,1.00,1
X:32407650,1,1.00,1
X:32407651,1,1.00,1
X:32407652,1,1.00,1
X:32407653,1,1.00,1
X:32407654,1,1.00,1
X:32407655,1,1.00,1
X:32407656,1,1.00,1
X:32407657,1,1.00,1
X:32407658,1,1.00,1
X:32407659,1,1.00,1
X:32407660,1,1.00,1
X:32407661,1,1.00,1
X:32407662,1,1.00,1
X:32407663,1,1.00,1
X:32407664,1,1.00,1
X:32407665,1,1.00,1
X:32407666,1,1.00,1
X:32407667,1,1.00,1
X:32407668,1,1.00,1
X:32407669,1,1.00,1
X:32407670,1,1.00,1
X:32407671,1,1.00,1
X:32407672,1,1.00,1
X:32407673,1,1.00,1
X:32407674,1,1.00,1
X:32407675,1,1.00,1
X:32407676,1,1.00,1
X:32407677,1,1.00,1
X:32407678,1,1.00,1
X:32407679,1,1.00,1
X:32407680,1,1.00,1
X:32407681,1,1.00,1
X:32407682,1,1.00,1
X:32407683,1,1.00,1
X:32407684,1,1.00,1
X:32407685,1,1.00,1
X:32407686,1,1.00,1
X:32407687,1,1.00,1
X:32407688,1,1.00,1
X:32407689,1,1.00,1
X:32407690,1,1.00,1
X:32407691,1,1.00,1
X:32407692,1,1.00,1
X:32407693,1,1.00,1
X:32407694,1,1.00,1
X:32407695,1,1.00,1
X:32407696,1,1.00,1
X:32407697,1,1.00,1
X:32407698,1,1.00,1
X:32407699,1,1.00,1
X:32407700,1,1.00,1
X:32407701,1,1.00,1
X:32407702,1,1.00,1
X:32407703,1,1.00,1
X:32407704,1,1.00,1
X:32407705,1,1.00,1
X:32407706,1,1.00,1
X:32407707,1,1.00,1
X:32407708,1,1.00,1
X:32407709,1,1.00,1
X:32407710,1,1.00,1
X:32407711,1,1.00,1
X:32407712,1,1.00,1
X:32407713,1,1.00,1
X:32407714,1,1.00,1
X:32407715,1,1.00,1
X:32407716,1,1.00,1
X:32407717,1,1.00,1
X:32407718,1,1.00,1
X:32407719,1,1.00,1
X:32407720,1,1.00,1
X:32407721,1,1.00,1
X:32407722,1,1.00,1
X:32407723,1,1.00,1
X:32407724,1,1.00,1
X:32407725,1,1.00,1
X:32407726,1,1.00,1
X:32407727,1,1.00,1
X:32407728,1,1.00,1
X:32407729,1,1.00,1
X:32407730,1,1.00,1
X:32407731,1,1.00,1
X:32407732,1,1.00,1
X:32407733,1,1.00,1
X:32407734,1,1.00,1
X:32407735,1,1.00,1
X:32407736,1,1.00,1
X:32407737,1,1.00,1
X:32407738,1,1.00,1
X:32407739,1,1.00,1
X:32407740,1,1.00,1
X:32407741,1,1.00,1
X:32407742,1,1.00,1
X:32407743,1,1.00,1
X:32407744,1,1.00,1
X:32407745,1,1.00,1
X:32407746,1,1.00,1
X:32407747,1,1.00,1
X:32407748,1,1.00,1
X:32407749,1,1.00,1
X:32407750,1,1.00,1
X:32407751,1,1.00,1
X:32407752,1,1.00,1
X:32407753,1,1.00,1
X:32407754,1,1.00,1
X:32407755,1,1.00,1
X:32407756,1,1.00,1
X:32407757,1,1.00,1
X:32407758,2,2.00,2
X:32407759,2,2.00,2
X:32407760,2,2.00,2
X:32407761,2,2.00,2
X:32407762,2,2.00,2
X:32407763,2,2.00,2
X:32407764,2,2.00,2
X:32407765,2,2.00,2
X:32407766,2,2.00,2
X:32407767,2,2.00,2
X:32407768,1,1.00,1
X:32407769,1,1.00,1
X:32407770,1,1.00,1
X:32407771,1,1.00,1
X:32407772,1,1.00,1
X:32407773,1,1.00,1
X:32407774,1,1.00,1
X:32407775,1,1.00,1
X:32407776,3,3.00,3
X:32407777,3,3.00,3
X:32407778,3,3.00,3
X:32407779,3,3.00,3
X:32407780,3,3.00,3
X:32407781,3,3.00,3
X:32407782,3,3.00,3
X:32407783,3,3.00,3
X:32407784,3,3.00,3
X:32407785,3,3.00,3
X:32407786,3,3.00,3
X:32407787,3,3.00,3
X:32407788,3,3.00,3
X:32407789,3,3.00,3
X:32407790,3,3.00,3
X:32407791,3,3.00,3
X:32408187,7,7.00,7
X:32408188,7,7.00,7
X:32408189,7,7.00,7
X:32408190,7,7.00,7
X:32408191,7,7.00,7
X:32408192,7,7.00,7
X:32408193,7,7.00,7
X:32408194,7,7.00,7
X:32408195,7,7.00,7
X:32408196,7,7.00,7
X:32408197,7,7.00,7
X:32408198,7,7.00,7
X:32408199,7,7.00,7
X:32408200,9,9.00,9
X:32408201,9,9.00,9
X:32408202,9,9.00,9
X:32408203,8,8.00,8
X:32408204,8,8.00,8
X:32408205,8,8.00,8
X:32408206,8,8.00,8
X:32408207,8,8.00,8
X:32408208,8,8.00,8
X:32408209,8,8.00,8
X:32408210,8,8.00,8
X:32408211,8,8.00,8
X:32408212,8,8.00,8
X:32408213,7,7.00,7
X:32408214,8,8.00,8
X:32408215,8,8.00,8
X:32408216,8,8.00,8
X:32408217,8,8.00,8
X:32408218,8,8.00,8
X:32408219,8,8.00,8
X:32408220,8,8.00,8
X:32408221,8,8.00,8
X:32408222,8,8.00,8
X:32408223,8,8.00,8
X:32408224,8,8.00,8
X:32408225,8,8.00,8
X:32408226,8,8.00,8
X:32408227,8,8.00,8
X:32408228,8,8.00,8
X:32408229,8,8.00,8
X:32408230,8,8.00,8
X:32408231,8,8.00,8
X:32408232,8,8.00,8
X:32408233,8,8.00,8
X:32408234,8,8.00,8
X:32408235,8,8.00,8
X:32408236,8,8.00,8
X:32408237,8,8.00,8
X:32408238,8,8.00,8
X:32408239,8,8.00,8
X:32408240,8,8.00,8
X:32408241,8,8.00,8
X:32408242,8,8.00,8
X:32408243,8,8.00,8
X:32408244,9,9.00,9
X:32408245,9,9.00,9
X:32408246,9,9.00,9
X:32408247,9,9.00,9
X:32408248,9,9.00,9
X:32408249,9,9.00,9
X:32408250,9,9.00,9
X:32408251,9,9.00,9
X:32408252,8,8.00,8
X:32408253,8,8.00,8
X:32408254,8,8.00,8
X:32408255,8,8.00,8
X:32408256,8,8.00,8
X:32408257,8,8.00,8
X:32408258,8,8.00,8
X:32408259,8,8.00,8
X:32408260,8,8.00,8
X:32408261,10,10.00,10
X:32408262,10,10.00,10
X:32408263,10,10.00,10
X:32408264,10,10.00,10
X:32408265,10,10.00,10
X:32408266,10,10.00,10
X:32408267,10,10.00,10
X:32408268,12,12.00,12
X:32408269,12,12.00,12
X:32408270,12,12.00,12
X:32408271,12,12.00,12
X:32408272,13,13.00,13
X:32408273,13,13.00,13
X:32408274,13,13.00,13
X:32408275,13,13.00,13
X:32408276,13,13.00,13
X:32408277,13,13.00,13
X:32408278,13,13.00,13
X:32408279,13,13.00,13
X:32408280,13,13.00,13
X:32408281,13,13.00,13
X:32408282,13,13.00,13
X:32408283,13,13.00,13
X:32408284,13,13.00,13
X:32408285,13,13.00,13
X:32408286,12,12.00,12
X:32408287,10,10.00,10
X:32408288,10,10.00,10
X:32408289,10,10.00,10
X:32408290,10,10.00,10
X:32408291,10,10.00,10
X:32408292,10,10.00,10
X:32408293,10,10.00,10
X:32408294,10,10.00,10
X:32408295,10,10.00,10
X:32408296,10,10.00,10
X:32408297,10,10.00,10
X:32408298,10,10.00,10
X:32429868,21,21.00,21
X:32429869,21,21.00,21
X:32429870,21,21.00,21
X:32429871,21,21.00,21
X:32429872,19,19.00,19
X:32429873,19,19.00,19
X:32429874,19,19.00,19
X:32429875,18,18.00,18
X:32429876,18,18.00,18
X:32429877,18,18.00,18
X:32429878,18,18.00,18
X:32429879,18,18.00,18
X:32429880,18,18.00,18
X:32429881,18,18.00,18
X:32429882,18,18.00,18
X:32429883,17,17.00,17
X:32429884,16,16.00,16
X:32429885,16,16.00,16
X:32429886,16,16.00,16
X:32429887,16,16.00,16
X:32429888,16,16.00,16
X:32429889,16,16.00,16
X:32429890,15,15.00,15
X:32429891,15,15.00,15
X:32429892,15,15.00,15
X:32429893,15,15.00,15
X:32429894,15,15.00,15
X:32429895,16,16.00,16
X:32429896,16,16.00,16
X:32429897,16,16.00,16
X:32429898,16,16.00,16
X:32429899,15,15.00,15
X:32429900,15,15.00,15
X:32429901,15,15.00,15
X:32429902,15,15.00,15
X:32429903,15,15.00,15
X:32429904,14,14.00,14
X:32429905,13,13.00,13
X:32429906,13,13.00,13
X:32429907,13,13.00,13
X:32429908,13,13.00,13
X:32429909,13,13.00,13
X:32429910,15,15.00,15
X:32429911,13,13.00,13
X:32429912,13,13.00,13
X:32429913,13,13.00,13
X:32429914,13,13.00,13
X:32429915,13,13.00,13
X:32429916,13,13.00,13
X:32429917,13,13.00,13
X:32429918,13,13.00,13
X:32429919,13,13.00,13
X:32429920,13,13.00,13
X:32429921,13,13.00,13
X:32429922,13,13.00,13
X:32429923,13,13.00,13
X:32429924,13,13.00,13
X:32429925,13,13.00,13
X:32429926,13,13.00,13
X:32429927,13,13.00,13
X:32429928,13,13.00,13
X:32429929,13,13.00,13
X:32429930,13,13.00,13
X:32429931,13,13.00,13
X:32429932,13,13.00,13
X:32429933,13,13.00,13
X:32429934,13,13.00,13
X:32429935,13,13.00,13
X:32429936,13,13.00,13
X:32429937,13,13.00,13
X:32429938,13,13.00,13
X:32429939,12,12.00,12
X:32429940,11,11.00,11
X:32429941,11,11.00,11
X:32429942,11,11.00,11
X:32429943,11,11.00,11
X:32429944,11,11.00,11
X:32429945,11,11.00,11
X:32429946,11,11.00,11
X:32429947,11,11.00,11
X:32429948,11,11.00,11
X:32429949,11,11.00,11
X:32429950,12,12.00,12
X:32429951,12,12.00,12
X:32429952,13,13.00,13
X:32429953,13,13.00,13
X:32429954,13,13.00,13
X:32429955,13,13.00,13
X:32429956,13,13.00,13
X:32429957,13,13.00,13
X:32429958,13,13.00,13
X:32429959,13,13.00,13
X:32429960,13,13.00,13
X:32429961,13,13.00,13
X:32429962,13,13.00,13
X:32429963,12,12.00,12
X:32429964,12,12.00,12
X:32429965,12,12.00,12
X:32429966,12,12.00,12
X:32429967,12,12.00,12
X:32429968,12,12.00,12
X:32429969,12,12.00,12
X:32429970,12,12.00,12
X:32429971,11,11.00,11
X:32429972,11,11.00,11
X:32429973,11,11.00,11
X:32429974,11,11.00,11
X:32429975,10,10.00,10
X:32429976,12,12.00,12
X:32429977,13,13.00,13
X:32429978,13,13.00,13
X:32429979,13,13.00,13
X:32429980,13,13.00,13
X:32429981,13,13.00,13
X:32429982,11,11.00,11
X:32429983,11,11.00,11
X:32429984,11,11.00,11
X:32429985,11,11.00,11
X:32429986,11,11.00,11
X:32429987,11,11.00,11
X:32429988,11,11.00,11
X:32429989,13,13.00,13
X:32429990,13,13.00,13
X:32429991,13,13.00,13
X:32429992,12,12.00,12
X:32429993,12,12.00,12
X:32429994,12,12.00,12
X:32429995,12,12.00,12
X:32429996,12,12.00,12
X:32429997,12,12.00,12
X:32429998,12,12.00,12
X:32429999,12,12.00,12
X:32430000,11,11.00,11
X:32430001,11,11.00,11
X:32430002,11,11.00,11
X:32430003,11,11.00,11
X:32430004,11,11.00,11
X:32430005,10,10.00,10
X:32430006,10,10.00,10
X:32430007,10,10.00,10
X:32430008,10,10.00,10
X:32430009,12,12.00,12
X:32430010,12,12.00,12
X:32430011,12,12.00,12
X:32430012,12,12.00,12
X:32430013,12,12.00,12
X:32430014,12,12.00,12
X:32430015,12,12.00,12
X:32430016,12,12.00,12
X:32430017,12,12.00,12
X:32430018,12,12.00,12
X:32430019,12,12.00,12
X:32430020,12,12.00,12
X:32430021,12,12.00,12
X:32430022,12,12.00,12
X:32430023,12,12.00,12
X:32430024,14,14.00,14
X:32430025,14,14.00,14
X:32430026,13,13.00,13
X:32430027,13,13.00,13
X:32430028,13,13.00,13
X:32430029,13,13.00,13
X:32430030,13,13.00,13
X:32430135,10,10.00,10
X:32430136,10,10.00,10
X:32430137,10,10.00,10
X:32430138,10,10.00,10
X:32430139,10,10.00,10
X:32430140,10,10.00,10
X:32430141,10,10.00,10
X:32430142,14,14.00,14
X:32430143,14,14.00,14
X:32430144,14,14.00,14
X:32430145,14,14.00,14
X:32430146,14,14.00,14
X:32430147,14,14.00,14
X:32430148,14,14.00,14
X:32430149,14,14.00,14
X:32430150,14,14.00,14
X:32430151,12,12.00,12
X:32430152,12,12.00,12
X:32430153,12,12.00,12
X:32430154,12,12.00,12
X:32430155,12,12.00,12
X:32430156,12,12.00,12
X:32430157,12,12.00,12
X:32430158,12,12.00,12
X:32430159,12,12.00,12
X:32430160,12,12.00,12
X:32430161,12,12.00,12
X:32430162,12,12.00,12
X:32430163,12,12.00,12
X:32430164,12,12.00,12
X:32430165,12,12.00,12
X:32430166,12,12.00,12
X:32430167,14,14.00,14
X:32430168,14,14.00,14
X:32430169,13,13.00,13
X:32430170,12,12.00,12
X:32430171,12,12.00,12
X:32430172,12,12.00,12
X:32430173,12,12.00,12
X:32430174,12,12.00,12
X:32430175,12,12.00,12
X:32430176,12,12.00,12
X:32430177,12,12.00,12
X:32430178,12,12.00,12
X:32430179,13,13.00,13
X:32430180,13,13.00,13
X:32430181,13,13.00,13
X:32430182,14,14.00,14
X:32430183,14,14.00,14
X:32430184,14,14.00,14
X:32430185,15,15.00,15
X:32430186,15,15.00,15
X:32430187,15,15.00,15
X:32430188,15,15.00,15
X:32430189,17,17.00,17
X:32430190,17,17.00,17
X:32430191,17,17.00,17
X:32430192,17,17.00,17
X:32430193,17,17.00,17
X:32430194,17,17.00,17
X:32430195,17,17.00,17
X:32430196,17,17.00,17
X:32430197,17,17.00,17
X:32430198,17,17.00,17
X:32430199,17,17.00,17
X:32430200,17,17.00,17
X:32430201,17,17.00,17
X:32430202,17,17.00,17
X:32430203,17,17.00,17
X:32430204,17,17.00,17
X:32430205,18,18.00,18
X:32430206,18,18.00,18
X:32430207,18,18.00,18
X:32430208,18,18.00,18
X:32430209,18,18.00,18
X:32430210,18,18.00,18
X:32430211,18,18.00,18
X:32430212,17,17.00,17
X:32430213,17,17.00,17
X:32430214,17,17.00,17
X:32430215,17,17.00,17
X:32430216,17,17.00,17
X:32430217,17,17.00,17
X:32430218,17,17.00,17
X:32430219,18,18.00,18
X:32430220,18,18.00,18
X:32430221,18,18.00,18
X:32430222,18,18.00,18
X:32430223,18,18.00,18
X:32430224,18,18.00,18
X:32430225,18,18.00,18
X:32430226,18,18.00,18
X:32430227,18,18.00,18
X:32430228,18,18.00,18
X:32430229,18,18.00,18
X:32430230,18,18.00,18
X:32430231,17,17.00,17
X:32430232,17,17.00,17
X:32430233,17,17.00,17
X:32430234,17,17.00,17
X:32430235,17,17.00,17
X:32430236,17,17.00,17
X:32430237,17,17.00,17
X:32430238,17,17.00,17
X:32430239,18,18.00,18
X:32430240,19,19.00,19
X:32430241,19,19.00,19
X:32430242,19,19.00,19
X:32430243,20,20.00,20
X:32430244,19,19.00,19
X:32430245,19,19.00,19
X:32430246,19,19.00,19
X:32430247,19,19.00,19
X:32430248,19,19.00,19
X:32430249,19,19.00,19
X:32430250,19,19.00,19
X:32430251,19,19.00,19
X:32430252,19,19.00,19
X:32430253,19,19.00,19
X:32430254,19,19.00,19
X:32430255,19,19.00,19
X:32430256,19,19.00,19
X:32430257,19,19.00,19
X:32430258,19,19.00,19
X:32430259,19,19.00,19
X:32430260,19,19.00,19
X:32430261,19,19.00,19
X:32430262,19,19.00,19
X:32430263,21,21.00,21
X:32430264,21,21.00,21
X:32430265,21,21.00,21
X:32430266,22,22.00,22
X:32430267,22,22.00,22
X:32430268,22,22.00,22
X:32430269,22,22.00,22
X:32430270,22,22.00,22
X:32430271,22,22.00,22
X:32430272,22,22.00,22
X:32430273,22,22.00,22
X:32430274,21,21.00,21
X:32430275,21,21.00,21
X:32430276,22,22.00,22
X:32430277,22,22.00,22
X:32430278,22,22.00,22
X:32430279,22,22.00,22
X:32430280,23,23.00,23
X:32430281,23,23.00,23
X:32430282,24,24.00,24
X:32430283,24,24.00,24
X:32430284,25,25.00,25
X:32430285,25,25.00,25
X:32430286,25,25.00,25
X:32430287,26,26.00,26
X:32430288,26,26.00,26
X:32430289,26,26.00,26
X:32430290,26,26.00,26
X:32430291,26,26.00,26
X:32430292,24,24.00,24
X:32430293,22,22.00,22
X:32430294,22,22.00,22
X:32430295,22,22.00,22
X:32430296,20,20.00,20
X:32430297,20,20.00,20
X:32430298,20,20.00,20
X:32430299,20,20.00,20
X:32430300,20,20.00,20
X:32430301,20,20.00,20
X:32430302,20,20.00,20
X:32430303,20,20.00,20
X:32430304,20,20.00,20
X:32430305,20,20.00,20
X:32430306,20,20.00,20
X:32430307,20,20.00,20
X:32430308,20,20.00,20
X:32430309,20,20.00,20
X:32430310,20,20.00,20
X:32430311,20,20.00,20
X:32430312,21,21.00,21
X:32430313,21,21.00,21
X:32430314,21,21.00,21
X:32430315,21,21.00,21
X:32430316,24,24.00,24
X:32430317,24,24.00,24
X:32430318,22,22.00,22
X:32430319,22,22.00,22
X:32430320,22,22.00,22
X:32430321,22,22.00,22
X:32430322,22,22.00,22
X:32430323,22,22.00,22
X:32430324,20,20.00,20
X:32430325,19,19.00,19
X:32430326,19,19.00,19
X:32430327,19,19.00,19
X:32430328,19,19.00,19
X:32430329,19,19.00,19
X:32430330,18,18.00,18
X:32430331,18,18.00,18
X:32430332,18,18.00,18
X:32430333,17,17.00,17
X:32430334,17,17.00,17
X:32430335,17,17.00,17
X:32430336,16,16.00,16
X:32430337,16,16.00,16
X:32430338,16,16.00,16
X:32430339,16,16.00,16
X:32430340,16,16.00,16
X:32430341,16,16.00,16
X:32430342,16,16.00,16
X:32430343,16,16.00,16
X:32430344,16,16.00,16
X:32430345,16,16.00,16
X:32430346,16,16.00,16
X:32430347,16,16.00,16
X:32430348,15,15.00,15
X:32430349,16,16.00,16
X:32430350,16,16.00,16
X:32430351,16,16.00,16
X:32430352,16,16.00,16
X:32430353,16,16.00,16
X:32430354,16,16.00,16
X:32430355,16,16.00,16
X:32430356,14,14.00,14
X:32430357,14,14.00,14
X:32430358,14,14.00,14
X:32430359,14,14.00,14
X:32430360,14,14.00,14
X:32430361,14,14.00,14
X:32430362,13,13.00,13
X:32430363,12,12.00,12
X:32430364,12,12.00,12
X:32430365,12,12.00,12
X:32430366,12,12.00,12
X:32430367,12,12.00,12
X:32430368,12,12.00,12
X:32430369,12,12.00,12
X:32430370,12,12.00,12
X:32430371,12,12.00,12
X:32456357,8,8.00,8
X:32456358,8,8.00,8
X:32456359,8,8.00,8
X:32456360,8,8.00,8
X:32456361,8,8.00,8
X:32456362,8,8.00,8
X:32456363,9,9.00,9
X:32456364,9,9.00,9
X:32456365,9,9.00,9
X:32456366,9,9.00,9
X:32456367,9,9.00,9
X:32456368,8,8.00,8
X:32456369,9,9.00,9
X:32456370,9,9.00,9
X:32456371,9,9.00,9
X:32456372,9,9.00,9
X:32456373,8,8.00,8
X:32456374,8,8.00,8
X:32456375,8,8.00,8
X:32456376,8,8.00,8
X:32456377,7,7.00,7
X:32456378,9,9.00,9
X:32456379,8,8.00,8
X:32456380,8,8.00,8
X:32456381,8,8.00,8
X:32456382,8,8.00,8
X:32456383,8,8.00,8
X:32456384,8,8.00,8
X:32456385,8,8.00,8
X:32456386,8,8.00,8
X:32456387,8,8.00,8
X:32456388,8,8.00,8
X:32456389,8,8.00,8
X:32456390,8,8.00,8
X:32456391,8,8.00,8
X:32456392,8,8.00,8
X:32456393,8,8.00,8
X:32456394,8,8.00,8
X:32456395,8,8.00,8
X:32456396,8,8.00,8
X:32456397,8,8.00,8
X:32456398,9,9.00,9
X:32456399,9,9.00,9
X:32456400,9,9.00,9
X:32456401,9,9.00,9
X:32456402,9,9.00,9
X:32456403,9,9.00,9
X:32456404,9,9.00,9
X:32456405,9,9.00,9
X:32456406,9,9.00,9
X:32456407,9,9.00,9
X:32456408,9,9.00,9
X:32456409,9,9.00,9
X:32456410,10,10.00,10
X:32456411,10,10.00,10
X:32456412,10,10.00,10
X:32456413,10,10.00,10
X:32456414,10,10.00,10
X:32456415,12,12.00,12
X:32456416,12,12.00,12
X:32456417,12,12.00,12
X:32456418,12,12.00,12
X:32456419,12,12.00,12
X:32456420,12,12.00,12
X:32456421,12,12.00,12
X:32456422,12,12.00,12
X:32456423,12,12.00,12
X:32456424,12,12.00,12
X:32456425,12,12.00,12
X:32456426,12,12.00,12
X:32456427,12,12.00,12
X:32456428,12,12.00,12
X:32456429,12,12.00,12
X:32456430,12,12.00,12
X:32456431,12,12.00,12
X:32456432,12,12.00,12
X:32456433,12,12.00,12
X:32456434,12,12.00,12
X:32456435,12,12.00,12
X:32456436,12,12.00,12
X:32456437,12,12.00,12
X:32456438,12,12.00,12
X:32456439,12,12.00,12
X:32456440,12,12.00,12
X:32456441,13,13.00,13
X:32456442,13,13.00,13
X:32456443,13,13.00,13
X:32456444,13,13.00,13
X:32456445,13,13.00,13
X:32456446,13,13.00,13
X:32456447,13,13.00,13
X:32456448,12,12.00,12
X:32456449,12,12.00,12
X:32456450,13,13.00,13
X:32456451,13,13.00,13
X:32456452,14,14.00,14
X:32456453,14,14.00,14
X:32456454,14,14.00,14
X:32456455,14,14.00,14
X:32456456,14,14.00,14
X:32456457,14,14.00,14
X:32456458,14,14.00,14
X:32456459,14,14.00,14
X:32456460,14,14.00,14
X:32456461,14,14.00,14
X:32456462,14,14.00,14
X:32456463,14,14.00,14
X:32456464,14,14.00,14
X:32456465,14,14.00,14
X:32456466,14,14.00,14
X:32456467,14,14.00,14
X:32456468,14,14.00,14
X:32456469,15,15.00,15
X:32456470,15,15.00,15
X:32456471,15,15.00,15
X:32456472,15,15.00,15
X:32456473,13,13.00,13
X:32456474,14,14.00,14
X:32456475,14,14.00,14
X:32456476,14,14.00,14
X:32456477,14,14.00,14
